vl_remun_media_nom,vl_remun_media_sm,vl_remun_dezembro_nom,vl_remun_dezembro_sm,qtd_hora_contr,vl_ultima_remuneracao_ano,vl_salario_contratual
1552.02,1.55,0.0,0.0,44,768.67,13.88
1898.58,1.89,0.0,0.0,44,1045.07,1632.92
2375.74,2.37,2413.62,2.41,44,2413.62,2413.62
3612.14,3.61,3863.15,3.87,44,3863.15,3511.96
3376.88,3.38,0.0,0.0,44,3376.88,3376.88
1459.57,1.46,0.0,0.0,44,389.22,5.9
1278.01,1.28,1278.01,1.28,40,1278.01,1278.01
1232.17,1.23,1198.87,1.2,44,1198.87,1198.87
0.0,0.0,0.0,0.0,44,,4.9
3855.35,3.85,3751.16,3.75,44,3751.16,3751.16
1290.8,1.28,1390.25,1.39,44,1390.25,11.7
1147.29,1.14,1092.0,1.09,44,1092.0,10.92
1238.32,1.23,0.0,0.0,44,464.52,12.0
469.12,0.47,469.12,0.47,20,469.12,469.12
0.0,0.0,0.0,0.0,44,,25.0
3719.96,3.72,3500.0,3.5,44,3500.0,16.25
1200.0,1.2,1200.0,1.2,44,1200.0,12.0
1947.04,1.94,2684.45,2.68,44,2684.45,1813.21
1947.04,1.94,2684.45,2.68,44,2684.45,1813.21
2113.34,2.11,0.0,0.0,44,2283.36,13.11
1500.0,1.5,1500.0,1.5,42,1500.0,15.0
1368.55,1.36,0.0,0.0,44,825.35,12.0
4225.57,4.22,4201.09,4.2,44,4201.09,2016.99
1132.31,1.13,981.29,0.98,44,981.29,11.7
1555.54,1.55,1545.55,1.54,44,1545.55,11.7
1058.47,1.05,0.0,0.0,0,1215.2,4.99
1448.0,1.44,0.0,0.0,42,1414.99,1481.02
1588.69,1.58,1592.45,1.59,42,1592.45,1592.45
2005.92,2.0,0.0,0.0,42,2115.74,2115.74
1535.33,1.53,1905.77,1.9,44,1905.77,1106.83
300.45,0.3,0.0,0.0,1,100.15,0.6
1763.66,1.76,1833.86,1.83,44,1833.86,15.0
1227.54,1.23,0.0,0.0,44,1227.54,9.98
2119.5,2.11,0.0,0.0,44,2138.4,20.62
2234.37,2.23,2145.0,2.14,44,2145.0,21.45
783.86,0.78,1348.64,1.35,44,1348.64,10.77
0.0,0.0,0.0,0.0,36,,1261.73
3610.99,3.61,0.0,0.0,44,3594.1,3490.3
1066.92,1.06,1066.92,1.06,44,1066.92,1066.92
1431.65,1.43,1609.88,1.61,42,1609.88,1140.02
0.0,0.0,0.0,0.0,30,,1221.91
1249.49,1.24,1267.12,1.26,28,1267.12,1267.12
2133.15,2.13,0.0,0.0,44,2267.01,2837.77
2133.15,2.13,0.0,0.0,44,2267.01,2837.77
1306.46,1.3,0.0,0.0,44,1306.46,1306.46
2501.05,2.5,0.0,0.0,44,1989.57,1269.57
3796.37,3.8,3513.21,3.52,44,3513.21,1508.57
1779.32,1.77,1935.52,1.93,44,1935.52,1587.79
3854.99,3.85,3934.58,3.94,44,3934.58,2494.9
2062.43,2.06,1894.0,1.89,44,1894.0,11.5
1929.58,1.93,1929.58,1.93,40,1929.58,1929.58
3308.92,3.31,3285.02,3.29,44,3285.02,21.85
1473.35,1.47,1563.32,1.56,38,1563.32,1363.72
1730.04,1.72,1775.71,1.77,44,1775.71,15.49
1321.64,1.32,1268.78,1.27,44,1268.78,1268.78
0.0,0.0,0.0,0.0,44,,1558.56
1133.61,1.13,1100.0,1.1,44,1100.0,11.0
1630.2,1.63,0.0,0.0,20,597.74,1630.2
2911.71,2.9,0.0,0.0,24,1708.51,2973.81
0.0,0.0,0.0,0.0,44,,1117.25
1647.01,1.64,1731.0,1.73,44,1731.0,1633.02
1746.87,1.74,1740.0,1.74,44,1740.0,17.4
1031.95,1.02,0.0,0.0,44,576.8,12.36
1559.28,1.55,1471.77,1.47,44,1471.77,1198.87
1100.46,1.09,0.0,0.0,44,155.78,11.7
1100.17,1.1,0.0,0.0,44,733.45,10.9
1514.56,1.51,1596.24,1.59,44,1596.24,1531.51
4547.23,4.55,5287.57,5.29,30,3348.8,4.62
4547.23,4.55,5287.57,5.29,30,3348.8,4.62
1381.69,1.38,1439.75,1.44,44,1439.75,11.0
1465.7,1.46,0.0,0.0,44,1297.4,9.98
1998.44,1.99,1896.43,1.9,44,1896.43,15.74
5711.37,5.72,5292.0,5.3,44,5292.0,37.8
1549.59,1.54,1857.32,1.86,44,1857.32,1253.88
1285.11,1.28,0.0,0.0,44,304.12,11.18
2298.41,2.29,2320.18,2.32,37,2320.18,15.18
4487.07,4.49,4561.24,4.57,40,4561.24,13.35
821.62,0.82,0.0,0.0,12,55.23,828.45
1852.15,1.85,2268.65,2.27,44,2268.65,19.17
2625.99,2.62,2073.76,2.07,44,2073.76,16.23
0.0,0.0,0.0,0.0,44,,1172.03
1950.0,1.95,1950.0,1.95,40,1950.0,19.5
1301.85,1.3,0.0,0.0,44,1361.09,1119.85
2466.72,2.46,2869.18,2.87,36,2869.18,2785.61
4088.05,4.09,3876.88,3.88,44,3876.88,34.63
1884.26,1.88,2184.92,2.18,36,2184.92,1332.83
2297.54,2.29,0.0,0.0,44,2768.99,2148.35
1236.5,1.23,0.0,0.0,36,1267.11,1185.16
1266.83,1.26,1265.13,1.26,36,1265.13,1267.12
0.0,0.0,0.0,0.0,42,,11.0
1783.5,1.78,1780.0,1.78,44,1780.0,17.8
1783.5,1.78,1780.0,1.78,44,1780.0,17.8
1062.72,1.06,1097.0,1.09,36,1097.0,1028.44
1062.72,1.06,1097.0,1.09,36,1097.0,1028.44
1618.91,1.61,1648.48,1.65,44,1648.48,11.7
1368.94,1.36,1267.12,1.26,36,1267.12,1221.91
3222.79,3.22,3100.93,3.1,44,3100.93,15.75
4754.28,4.76,4834.86,4.84,30,3062.08,4.62
1267.12,1.26,1267.12,1.26,36,1267.12,1267.12
1385.61,1.38,0.0,0.0,44,207.73,1248.48
1694.11,1.69,1644.0,1.64,24,1644.0,16.44
1294.63,1.29,0.0,0.0,44,1283.11,12.71
2823.49,2.82,2762.04,2.76,44,2762.04,2012.54
3774.0,3.78,0.0,0.0,40,1761.2,37.74
4684.09,4.68,3968.07,3.97,20,3968.07,24.07
1058.49,1.05,1027.94,1.03,44,1027.94,9.54
3208.78,3.2,0.0,0.0,40,128.35,2406.6
1436.79,1.43,0.0,0.0,44,1035.1,11.15
1890.37,1.88,1594.42,1.59,44,1594.42,1169.93
1161.59,1.15,0.0,0.0,44,1157.27,11.55
1055.59,1.05,1133.0,1.13,44,1133.0,11.0
2044.52,2.04,0.0,0.0,44,2648.37,11.54
3147.13,3.15,2700.24,2.7,44,2700.24,20.0
1500.0,1.5,0.0,0.0,44,1050.0,15.0
3838.53,3.84,3775.35,3.78,24,3775.35,13.35
998.0,1.0,0.0,0.0,44,998.0,9.98
1019.31,1.02,0.0,0.0,44,998.0,9.98
515.63,0.51,0.0,0.0,22,515.63,515.63
1177.09,1.17,1199.18,1.2,44,1199.18,1184.45
2401.64,2.4,2453.04,2.45,44,2453.04,2227.02
1254.75,1.25,0.0,0.0,36,1250.0,12.5
1392.17,1.39,1392.17,1.39,44,881.71,1192.58
1228.5,1.22,1287.0,1.28,44,1287.0,12.87
1700.19,1.69,1664.68,1.66,44,1664.68,1584.9
2691.03,2.69,0.0,0.0,40,2468.36,12.84
1489.27,1.48,1377.73,1.38,44,1377.73,1306.47
1416.99,1.41,0.0,0.0,40,1436.82,14.0
1350.0,1.35,1350.0,1.35,44,630.0,13.5
1370.0,1.37,1370.0,1.37,44,1370.0,13.7
476.31,0.47,499.0,0.5,24,499.0,4.99
1011.49,1.01,1011.49,1.01,44,741.76,9.98
1282.08,1.27,1265.0,1.26,44,1265.0,12.65
1770.41,1.77,0.0,0.0,44,1770.0,1706.84
449.32,0.45,0.0,0.0,1,64.16,6.19
1724.46,1.72,1915.72,1.91,44,1915.72,1680.77
2275.84,2.27,3134.54,3.14,44,3134.54,1601.73
2994.91,2.99,0.0,0.0,44,2599.42,1690.15
1255.72,1.25,1221.82,1.22,44,1221.82,1126.58
1359.37,1.35,0.0,0.0,44,1345.5,11.7
1170.0,1.17,1170.0,1.17,44,1131.0,11.7
4175.23,4.17,0.0,0.0,44,8447.29,2711.67
1363.99,1.36,1778.01,1.78,40,1778.01,1272.88
2402.89,2.4,3339.34,3.34,44,3339.34,0.0
998.0,1.0,998.0,1.0,44,998.0,9.98
1029.16,1.02,1050.0,1.05,44,1050.0,10.5
885.3,0.88,885.3,0.88,30,885.3,6.81
0.0,0.0,0.0,0.0,44,,9.54
1278.79,1.27,1280.99,1.28,36,1280.99,1274.15
1183.54,1.18,1207.5,1.2,44,1207.5,10.5
1210.99,1.2,1334.25,1.33,44,1334.25,1077.82
1278.88,1.27,0.0,0.0,44,1138.5,1138.5
1693.61,1.69,1347.44,1.35,44,1347.44,1815.96
465.9,0.45,468.75,0.46,36,468.75,468.75
1116.91,1.11,1139.52,1.14,22,1139.52,1139.52
2170.81,2.16,2454.83,2.45,44,2454.83,21.45
1076.61,1.07,1076.57,1.07,44,1076.57,1024.96
482.37,0.48,499.0,0.5,24,499.0,4.99
956.02,0.95,0.0,0.0,44,514.5,10.29
481.42,0.48,481.43,0.48,20,481.43,481.43
483.02,0.48,0.0,0.0,20,375.3,469.13
506.05,0.5,506.05,0.5,6,506.05,13.77
3274.28,3.27,5036.57,5.04,36,3189.83,3210.43
1372.05,1.37,0.0,0.0,44,1388.42,11.33
1505.85,1.5,1450.46,1.45,40,1450.46,1450.46
1552.55,1.54,1626.35,1.62,44,1626.35,1474.71
1602.39,1.6,1620.4,1.62,44,1620.4,1620.4
1602.39,1.6,1620.4,1.62,44,1620.4,1620.4
1917.81,1.91,0.0,0.0,44,2706.6,1707.39
1103.77,1.1,0.0,0.0,44,34.77,1077.84
1290.46,1.29,1368.53,1.37,44,1368.53,1281.83
4476.81,4.48,4906.13,4.91,43,4906.13,3137.21
1868.01,1.86,948.1,0.95,44,948.1,14.97
2730.91,2.73,2905.7,2.91,40,2905.7,2905.7
3440.69,3.44,1849.33,1.85,44,1849.33,1601.16
0.0,0.0,0.0,0.0,20,,448.46
1016.59,1.01,0.0,0.0,44,270.3,1013.62
1081.24,1.08,0.0,0.0,44,1121.46,1079.91
5458.09,5.46,5836.56,5.84,44,5836.56,5722.12
2043.14,2.04,2451.14,2.45,44,2451.14,19.96
1378.36,1.37,1271.52,1.27,36,1271.52,1271.52
1200.0,1.2,0.0,0.0,44,440.0,12.0
1422.7,1.42,1457.4,1.46,44,1457.4,1457.4
1533.33,1.53,1500.0,1.5,44,1500.0,15.0
1552.19,1.55,1442.0,1.44,44,1442.0,14.42
1170.0,1.17,1170.0,1.17,44,1170.0,11.7
1170.0,1.17,1170.0,1.17,44,1170.0,11.7
1317.76,1.31,1289.11,1.29,44,1289.11,1184.45
1164.79,1.16,1154.0,1.15,44,1154.0,11.54
3516.51,3.52,3528.0,3.53,40,3528.0,3505.03
1431.92,1.43,0.0,0.0,44,1358.0,12.0
1431.92,1.43,0.0,0.0,44,1358.0,12.0
9339.6,9.35,11206.72,11.22,40,11206.72,4121.16
994.31,0.99,898.2,0.9,44,898.2,9.98
1489.67,1.48,1447.16,1.45,44,1447.16,1306.46
4295.38,4.3,4489.51,4.49,30,2843.36,4.62
0.0,0.0,0.0,0.0,44,,1306.47
1602.06,1.6,0.0,0.0,44,1548.43,1002.36
0.0,0.0,0.0,0.0,44,,1306.47
1602.06,1.6,0.0,0.0,44,1548.43,1002.36
1115.0,1.11,0.0,0.0,44,1115.0,11.15
0.0,0.0,0.0,0.0,44,,14.57
532.13,0.53,354.84,0.35,22,354.84,5.5
964.73,0.96,0.0,0.0,44,898.2,9.98
0.0,0.0,0.0,0.0,20,,4.99
1468.13,1.46,1624.59,1.62,44,1624.59,1572.18
1731.15,1.73,1627.49,1.63,42,1627.49,1173.67
998.42,0.99,0.0,0.0,44,1002.0,10.02
1128.75,1.13,1128.75,1.13,44,526.75,1088.62
1168.39,1.17,0.0,0.0,44,155.79,1112.74
4231.31,4.23,4324.25,4.33,40,4324.25,2778.97
1078.26,1.07,0.0,0.0,44,105.48,10.9
1252.62,1.25,0.0,0.0,44,64.14,11.5
996.72,0.99,998.0,1.0,36,998.0,9.98
1681.96,1.68,661.13,0.66,44,661.13,1888.92
0.0,0.0,0.0,0.0,44,,1888.92
1681.96,1.68,661.13,0.66,44,661.13,1888.92
0.0,0.0,0.0,0.0,44,,1888.92
1681.96,1.68,661.13,0.66,44,661.13,1888.92
0.0,0.0,0.0,0.0,44,,1888.92
1579.81,1.58,0.0,0.0,44,1029.18,1729.04
1342.0,1.34,1342.0,1.34,44,671.0,1166.96
1342.0,1.34,1342.0,1.34,44,671.0,1166.96
3810.15,3.81,3820.89,3.82,40,3820.89,2146.81
1217.38,1.21,0.0,0.0,44,730.43,9.98
1602.02,1.6,1554.8,1.55,40,1554.8,1453.09
1437.21,1.43,1433.25,1.43,44,1433.25,1433.25
1143.32,1.14,1178.75,1.18,44,1178.75,10.25
1114.47,1.11,0.0,0.0,44,156.0,11.7
2004.05,2.0,1845.0,1.84,44,1845.0,18.45
1238.13,1.23,1306.11,1.3,38,1306.11,1106.51
1089.44,1.09,0.0,0.0,44,1369.72,1104.4
1382.04,1.38,0.0,0.0,44,674.4,0.0
1712.76,1.71,2328.47,2.33,44,2328.47,0.0
1177.59,1.17,0.0,0.0,44,1156.32,11.56
1646.87,1.64,1000.0,1.0,40,1000.0,10.0
1772.7,1.77,1748.42,1.75,44,1748.42,1748.42
1468.33,1.46,1530.25,1.53,44,1530.25,1398.91
1121.74,1.12,0.0,0.0,44,574.84,1077.84
2128.75,2.12,2124.31,2.12,44,2124.31,2105.33
720.0,0.71,0.0,0.0,30,713.28,7.2
1781.1,1.78,1770.0,1.77,44,1770.0,17.7
453.21,0.44,0.0,0.0,20,438.37,469.69
481.26,0.48,0.0,0.0,20,481.43,481.43
1550.91,1.54,1563.42,1.56,44,1563.42,1186.46
1563.42,1.56,1563.42,1.56,44,1563.42,1186.46
1131.71,1.13,1131.73,1.13,44,1131.73,1077.84
454.0,0.45,0.0,0.0,22,81.08,4.54
1154.0,1.15,1154.0,1.15,44,1154.0,11.54
3376.55,3.37,2953.61,2.95,44,2953.61,21.3
4038.35,4.04,3953.05,3.96,40,3953.05,3729.29
1244.57,1.24,1244.84,1.24,30,1244.84,1244.38
1704.68,1.7,2061.21,2.06,44,2061.21,1214.7
3299.66,3.3,9224.63,9.24,36,9224.63,0.0
2207.11,2.2,0.0,0.0,44,67.47,0.0
843.79,0.84,822.99,0.82,30,822.99,817.2
1108.89,1.11,0.0,0.0,20,998.0,9.54
1505.14,1.5,0.0,0.0,44,1566.39,12.61
2024.38,2.02,2027.26,2.03,44,2027.26,18.96
1336.16,1.33,1306.47,1.3,44,1306.47,1306.47
1272.93,1.27,1455.73,1.45,44,1455.73,10.3
932.02,0.93,0.0,0.0,36,864.93,9.98
922.84,0.92,0.0,0.0,36,32.19,9.98
686.18,0.68,0.0,0.0,10,217.0,0.2
1029.84,1.03,0.0,0.0,20,1597.17,18.5
441.16,0.43,453.63,0.45,28,453.63,453.63
352.91,0.35,352.91,0.35,18,341.15,5.86
540.76,0.53,508.48,0.5,24,508.48,4.54
1025.0,1.02,0.0,0.0,44,264.52,10.25
8691.6,8.7,8630.04,8.64,25,8630.04,8630.04
8691.6,8.7,8630.04,8.64,25,8630.04,8630.04
0.0,0.0,0.0,0.0,44,34.77,10.78
1118.08,1.11,1086.0,1.08,44,1086.0,10.86
1469.16,1.46,1451.61,1.45,44,1451.61,15.0
0.0,0.0,0.0,0.0,20,,4.54
1107.07,1.1,1107.07,1.1,44,1107.07,1107.07
1138.32,1.13,1125.75,1.12,7,1125.75,11.85
0.0,0.0,0.0,0.0,20,,5.55
1200.0,1.2,0.0,0.0,44,1200.0,12.0
1443.14,1.44,0.0,0.0,44,1443.06,10.9
1042.75,1.04,1042.75,1.04,44,1008.0,10.08
446.48,0.44,513.22,0.51,10,513.22,4.54
3752.82,3.75,3867.06,3.87,40,3867.06,3867.06
666.0,0.66,0.0,0.0,20,23.46,703.69
964.95,0.96,0.0,0.0,44,831.67,9.98
2317.14,2.31,2612.93,2.61,40,2612.93,2241.75
1350.0,1.35,0.0,0.0,44,315.0,1184.4
2849.66,2.84,2762.05,2.76,44,2762.05,2124.65
476.94,0.47,609.87,0.61,20,609.87,469.13
1451.52,1.45,1451.52,1.45,44,1354.76,1448.19
1199.48,1.19,1170.0,1.17,44,1170.0,11.7
307.11,0.3,307.11,0.3,21,296.88,468.75
0.0,0.0,0.0,0.0,20,,4.99
2182.06,2.18,2208.33,2.21,30,2208.33,2208.33
1557.18,1.55,1602.2,1.6,44,1602.2,1545.93
1451.52,1.45,1451.52,1.45,44,1354.76,1448.19
0.0,0.0,0.0,0.0,20,,4.99
1159.9,1.15,1213.9,1.21,44,1213.9,11.11
500.0,0.5,500.0,0.5,20,500.0,5.0
2099.79,2.1,0.0,0.0,42,1690.69,1690.69
3928.58,3.93,4446.34,4.45,30,2816.02,4.62
477.63,0.47,478.88,0.47,19,478.88,4.8
0.0,0.0,0.0,0.0,44,,24.0
1055.83,1.05,1078.0,1.08,44,1078.0,10.78
1129.34,1.12,0.0,0.0,44,1078.04,11.55
499.0,0.5,0.0,0.0,20,499.0,4.99
1659.94,1.65,0.0,0.0,44,696.62,1287.82
2353.52,2.35,0.0,0.0,44,2450.1,2189.53
1659.94,1.65,0.0,0.0,44,696.62,1287.82
2353.52,2.35,0.0,0.0,44,2450.1,2189.53
1104.4,1.1,1104.4,1.1,44,1104.4,1104.4
1049.4,1.05,0.0,0.0,44,1049.4,1049.4
1795.36,1.79,0.0,0.0,36,1735.47,1520.36
2294.68,2.29,2748.3,2.75,42,2748.3,12.0
535.72,0.53,472.16,0.47,24,472.16,4.54
1372.89,1.37,1407.81,1.41,44,1407.81,1208.21
507.68,0.5,0.0,0.0,22,565.69,499.4
1356.58,1.35,1356.58,1.35,44,1175.71,11.7
715.7,0.71,0.0,0.0,0,548.71,5.32
1057.06,1.05,0.0,0.0,44,340.0,10.2
1057.06,1.05,0.0,0.0,44,340.0,10.2
1237.37,1.23,1142.08,1.14,44,1142.08,1190.22
1536.39,1.53,1538.31,1.54,44,1538.31,1129.97
1138.38,1.13,1100.0,1.1,44,1100.0,11.33
1980.0,1.98,1980.0,1.98,36,858.0,19.8
1230.94,1.23,1230.94,1.23,44,615.47,11.54
0.0,0.0,0.0,0.0,6,165.23,5.33
1143.39,1.14,1170.0,1.17,44,1170.0,11.7
1646.33,1.64,1557.4,1.56,44,1557.4,12.35
1292.35,1.29,1239.06,1.24,44,1239.06,1239.06
469.13,0.47,0.0,0.0,20,359.67,469.13
469.13,0.47,0.0,0.0,20,359.67,469.13
466.94,0.46,399.2,0.4,24,399.2,4.99
11696.58,11.71,0.0,0.0,40,14755.06,11066.3
523.89,0.52,515.59,0.51,20,515.59,4.95
1804.61,1.8,2289.22,2.29,44,2289.22,1702.65
1175.62,1.17,0.0,0.0,44,1155.0,11.55
1488.79,1.48,1485.84,1.48,44,1485.84,1132.33
4084.85,4.08,4093.02,4.1,40,4093.02,4093.02
4084.85,4.08,4093.02,4.1,40,4093.02,4093.02
0.0,0.0,0.0,0.0,20,,6.81
665.33,0.66,0.0,0.0,20,665.33,665.33
564.79,0.56,564.8,0.56,20,564.8,564.8
723.55,0.71,0.0,0.0,20,22.18,665.33
11799.33,11.81,11296.91,11.31,40,11296.91,3620.81
1405.73,1.4,1408.14,1.41,44,1408.14,10.25
2758.88,2.76,2717.44,2.72,44,2717.44,1184.45
5510.97,5.51,0.0,0.0,44,202.18,4665.6
10909.56,10.92,11481.23,11.5,40,11481.23,11481.23
1500.0,1.5,0.0,0.0,44,900.0,15.0
1500.0,1.5,0.0,0.0,44,1100.0,15.0
7907.23,7.91,8079.78,8.09,40,8079.78,8526.33
1424.45,1.42,1350.0,1.35,44,1350.0,13.5
1160.02,1.15,1147.27,1.14,44,1147.27,1077.84
3370.26,3.37,3485.84,3.49,30,2207.7,4.62
3370.26,3.37,3485.84,3.49,30,2207.7,4.62
4196.86,4.2,4314.98,4.32,40,4314.98,2745.24
4196.86,4.2,4314.98,4.32,40,4314.98,2745.24
3539.74,3.54,3808.89,3.81,40,3808.89,3808.89
7170.0,7.18,6400.61,6.41,44,6400.61,4037.84
2955.91,2.95,2489.36,2.49,15,1576.6,4.62
1399.74,1.39,1516.36,1.51,44,1516.36,9.98
668.89,0.66,0.0,0.0,28,656.78,656.78
5337.25,5.34,5563.56,5.57,40,5563.56,2188.5
2460.14,2.46,2460.14,2.46,36,2378.14,1959.34
1185.43,1.18,1184.03,1.18,44,1184.03,10.25
8368.59,8.38,8587.39,8.6,30,8587.39,33.18
2782.72,2.78,0.0,0.0,42,222.62,3339.25
2298.4,2.3,2307.7,2.31,44,2307.7,2087.93
1025.81,1.02,0.0,0.0,44,133.07,9.98
1209.04,1.2,1275.14,1.27,0,1275.14,5.8
1388.12,1.38,0.0,0.0,44,1388.12,1388.12
1751.76,1.75,0.0,0.0,44,291.96,1751.77
1751.77,1.75,1751.77,1.75,44,1751.77,1751.77
1388.12,1.38,0.0,0.0,44,1388.12,1388.12
1751.76,1.75,0.0,0.0,44,291.96,1751.77
1751.77,1.75,1751.77,1.75,44,1751.77,1751.77
633.06,0.62,0.0,0.0,20,532.25,665.33
2817.82,2.82,0.0,0.0,44,3333.9,17.56
3199.38,3.2,2951.47,2.95,44,2951.47,17.99
1917.29,1.91,0.0,0.0,44,1738.88,12.41
1978.94,1.97,2105.66,2.1,44,2105.66,1839.34
5199.5,5.2,5201.33,5.21,40,5201.33,2146.81
4230.24,4.23,4125.54,4.13,40,4125.54,4125.54
0.0,0.0,0.0,0.0,8,,15.52
2598.81,2.6,0.0,0.0,44,2598.81,1699.28
1060.34,1.05,1170.0,1.17,44,1170.0,11.7
1514.2,1.51,0.0,0.0,36,1352.39,11.84
3264.54,3.27,3264.54,3.27,44,1197.0,1447.61
1244.14,1.24,0.0,0.0,44,1157.14,12.0
2423.49,2.42,1331.44,1.33,44,1331.44,2662.88
5106.02,5.11,4834.86,4.84,30,3062.08,4.62
1025.72,1.02,998.0,1.0,44,998.0,9.98
0.0,0.0,0.0,0.0,44,,11.7
1195.78,1.19,0.0,0.0,44,858.35,11.15
1781.06,1.78,1770.0,1.77,44,1770.0,17.7
1647.23,1.64,2569.0,2.57,44,2569.0,1330.72
4840.32,4.84,4803.23,4.81,40,4803.23,1100.99
1582.55,1.58,2139.82,2.14,44,2139.82,1491.12
1298.16,1.29,1340.21,1.34,44,1340.21,10.78
1298.16,1.29,1340.21,1.34,44,1340.21,10.78
1298.16,1.29,1340.21,1.34,44,1340.21,10.78
13509.93,13.53,14072.84,14.1,40,14072.84,12337.54
1368.94,1.36,1267.12,1.26,36,1267.12,1221.91
1090.57,1.08,0.0,0.0,44,419.91,1077.84
1090.57,1.08,0.0,0.0,44,419.91,1077.84
2201.72,2.2,0.0,0.0,30,963.73,4.62
1657.03,1.65,1728.99,1.73,44,1728.99,1579.79
1657.03,1.65,1728.99,1.73,44,1728.99,1579.79
1418.89,1.41,1624.67,1.62,44,1624.67,1448.38
1400.58,1.39,1163.0,1.16,30,1163.0,11.63
3528.18,3.53,0.0,0.0,44,2116.91,3528.19
6185.58,6.19,6203.84,6.21,40,6203.84,2188.5
6185.58,6.19,6203.84,6.21,40,6203.84,2188.5
1844.21,1.84,0.0,0.0,44,1397.2,14.97
2434.63,2.43,2345.86,2.35,28,1563.91,16.49
3414.27,3.41,3798.83,3.8,44,3798.83,36.2
1308.08,1.31,1308.08,1.31,44,1308.08,1308.08
1503.69,1.5,0.0,0.0,44,1530.71,13.0
1520.53,1.51,1465.03,1.46,44,1465.03,10.4
2729.15,2.72,3170.46,3.17,18,3170.46,27.05
1655.67,1.65,2084.35,2.08,44,2084.35,1639.06
1331.93,1.33,0.0,0.0,44,1598.06,1198.87
2356.08,2.36,2356.08,2.36,44,1020.97,1198.87
1198.87,1.19,0.0,0.0,44,1198.87,1198.87
2584.26,2.58,2584.6,2.58,44,2584.6,23.85
7510.6,7.52,0.0,0.0,40,2932.72,55.0
4722.66,4.72,0.0,0.0,40,5600.0,35.0
5494.72,5.5,5501.88,5.51,40,5501.88,2146.81
2360.0,2.36,2360.0,2.36,40,2360.0,23.6
2145.0,2.14,0.0,0.0,44,2145.0,20.62
2306.28,2.3,2161.85,2.16,44,2161.85,2098.89
5886.42,5.89,5901.01,5.91,40,5901.01,2188.5
5333.69,5.33,5458.94,5.46,40,5458.94,2146.81
4443.24,4.44,4400.08,4.4,30,4400.08,2256.45
6766.8,6.77,6751.66,6.76,40,6751.66,2146.81
1020.85,1.02,1033.7,1.03,38,1033.7,1033.7
1659.25,1.65,1600.0,1.6,44,1600.0,16.0
300.45,0.3,0.0,0.0,1,105.0,0.6
4907.93,4.91,4922.24,4.93,40,4922.24,2146.81
1556.69,1.55,1664.64,1.66,44,1664.64,16.32
2080.81,2.07,2199.88,2.2,44,2199.88,1995.77
1358.37,1.35,0.0,0.0,44,313.04,1341.6
2004.6,2.0,1985.75,1.98,44,1985.75,1222.7
0.0,0.0,0.0,0.0,36,,9.37
2004.6,2.0,1985.75,1.98,44,1985.75,1222.7
0.0,0.0,0.0,0.0,36,,9.37
4821.25,4.82,8633.68,8.65,30,5468.0,4.62
2584.67,2.58,2825.4,2.83,42,2825.4,1696.67
1829.27,1.82,1719.86,1.72,36,1719.86,1322.97
2584.67,2.58,2825.4,2.83,42,2825.4,1696.67
1829.27,1.82,1719.86,1.72,36,1719.86,1322.97
1700.91,1.69,2177.83,2.18,44,2177.83,1194.25
2318.1,2.32,2318.1,2.32,44,1159.05,16.5
991.27,0.99,998.0,1.0,44,998.0,9.98
1400.64,1.4,0.0,0.0,20,1181.78,22.23
675.79,0.67,0.0,0.0,24,772.05,4.9
10293.38,10.31,12996.44,13.02,40,12996.44,9452.13
10293.38,10.31,12996.44,13.02,40,12996.44,9452.13
1927.13,1.92,1870.0,1.87,44,1870.0,18.7
1200.0,1.2,1200.0,1.2,44,1200.0,12.0
1819.99,1.82,0.0,0.0,44,1395.33,18.2
2000.0,2.0,0.0,0.0,44,2000.0,20.0
1858.48,1.85,2172.0,2.17,44,2172.0,9.98
0.0,0.0,0.0,0.0,44,,10.45
1154.39,1.15,0.0,0.0,44,260.17,11.15
1154.39,1.15,0.0,0.0,44,260.17,11.15
4811.85,4.81,4858.63,4.86,40,4858.63,2146.81
1560.0,1.56,0.0,0.0,44,1404.0,12.0
4010.21,4.01,0.0,0.0,40,224.7,2663.14
7627.29,7.63,7782.78,7.79,40,7782.78,5722.64
6068.35,6.07,6177.0,6.18,40,6177.0,2188.5
2379.43,2.38,2146.05,2.15,44,2146.05,2069.38
5608.62,5.61,5690.1,5.7,40,5690.1,2188.5
5093.11,5.09,5558.79,5.56,40,5558.79,2188.5
3870.73,3.87,3987.46,3.99,40,3987.46,2188.5
5225.01,5.23,5230.51,5.24,40,5230.51,2188.5
5657.2,5.66,5782.03,5.79,40,5782.03,2188.5
5283.6,5.28,5458.94,5.46,40,5458.94,2146.81
1610.03,1.6,0.0,0.0,44,708.66,1392.31
1610.03,1.6,0.0,0.0,44,708.66,1392.31
4326.53,4.33,4343.66,4.35,40,4343.66,2188.5
4967.1,4.97,4981.71,4.99,40,4981.71,2188.5
5871.01,5.87,5988.15,6.0,40,5988.15,2146.81
11049.1,11.06,12870.72,12.89,18,12870.72,67.48
10129.23,10.14,0.0,0.0,40,9493.75,9493.75
10129.23,10.14,0.0,0.0,40,9493.75,9493.75
6988.59,6.99,7023.67,7.03,44,7023.67,66.17
5201.31,5.21,5201.33,5.21,40,5201.33,2146.81
5468.89,5.47,0.0,0.0,44,171.82,5154.62
